session_id,user_id,word,word_date,attempts,result,time_to_complete_sec,device,session_hour,streak_day,played_next_day,newsletter_open_before_game,active_d30
5bfb18c0b1ee491713ed,1b39eff82983a6f5,prato,2026-05-13,2,win,241,android,6,1,False,True,True
d37c2df0b310aa799c0c,448e8d1708fb4791,preto,2026-03-27,6,lose,249,android,20,1,False,False,False
7b487ef2680dc4c72948,6087c845b1122144,morro,2026-01-24,3,win,227,android,21,1,True,False,True
8aa82a1a47a62d033be3,8d917e5cc156e068,prato,2026-05-13,6,lose,370,ios,6,1,False,False,False
bbd90825dbb662ad3a26,059a64a29a4f3aaf,nuvem,2026-03-30,2,win,307,ios,7,1,False,True,True
a1d9284205a14b0ed084,2d98d238cd76bf0d,nixão,2026-04-07,6,lose,197,ios,20,1,False,False,False
dac3ebb272ccc2caa00b,ff66a2601e3ea82f,falha,2026-01-18,2,win,189,android,22,1,False,False,False
d36cf5d2c4a6380253a2,8d22ec854877c384,nixão,2026-01-07,6,lose,194,android,17,1,False,False,False
ad2f6aa30f36d361b78c,489731a4e6b0871d,dança,2026-04-15,6,lose,332,ios,23,1,False,False,True
1c67d095c83104584388,2f68726ee1c2c818,preto,2025-12-27,2,win,150,android,23,4,True,False,False
ebc59bece56feb9192e0,c59d652687384f0d,largo,2026-04-27,2,win,365,android,7,3,False,True,False
e95fb212155fdef9898d,962ec75d1e6f2481,fraco,2026-02-17,1,win,396,ios,7,1,False,False,False
fc81d9d9503e0b7955bd,eb4841469e777215,corvo,2026-05-24,2,win,371,android,8,1,False,False,False
e72e43f180afd2545f72,55ca3ec3226f471e,casca,2026-02-19,3,win,329,ios,15,3,False,False,True
3c3a15bd8ee03bcb0760,ae46e981a3902a34,filme,2025-12-08,6,lose,133,android,21,1,False,False,False
b425dc3ad14b9fccbabb,a617e132e585eb9a,prato,2026-01-21,6,lose,331,ios,16,1,False,False,True
4be449a1be56ee92244c,aecdeceeb05d40a7,oraçã,2026-02-18,3,win,476,android,8,1,False,True,False
7f72fe94cd4e08a7f25c,c29a28525706e10f,nuvem,2026-01-29,1,win,148,ios,15,1,False,False,True
d544a9bed4e346cb1168,b13403da09428418,metal,2026-04-23,3,win,425,ios,6,3,False,True,True
b726fc36d8e0e11b6d57,8601e17012b234bb,oraçã,2026-04-04,2,win,121,ios,19,1,False,False,False
5475c515f6832d48d769,88a75b0f5233c3b2,corvo,2026-04-09,3,win,292,ios,6,3,True,True,True
1ca46eec6380d9da632a,bc4c4810e5bd9039,corvo,2026-02-23,1,win,61,android,7,2,False,True,False
6f342c2c5b1235396bd1,1554f619e79b26ff,barco,2026-01-19,3,win,437,ios,7,2,False,True,True
20762b04ce5bf4384a69,cbd3d523dfd6930c,prato,2026-02-05,6,lose,161,ios,7,2,False,False,False
77163deef52dd882c352,1922c8765322fb03,metal,2026-04-23,6,lose,454,android,21,1,False,False,False
e4837df8239b3999ca37,121f4772958f3c96,vento,2026-03-31,1,win,382,android,6,1,True,True,False
8d65e06303214e004ab3,469ef805d03740b6,falha,2026-04-18,1,win,444,android,8,1,False,False,False
18af9debcdf1ad838017,fcded83491ff0091,barco,2026-01-16,2,win,256,ios,21,1,True,False,True
06d1a87a29e1bc1a9fcb,da0ec8f7a29192bd,barco,2026-01-19,2,win,430,ios,12,1,False,False,False
59fb196b8ede043de521,c3dc8c94d1cc9888,tempo,2026-04-17,6,lose,149,ios,19,1,False,False,False
44bc598a13edef460a82,05558efc5ada8459,barco,2026-01-16,3,win,347,android,22,1,False,False,False
c3ed191692a7f063176b,ab9f519b14f7fc72,vinho,2026-02-15,2,win,212,ios,8,2,False,False,False
c02e0ad7ca0df43260c3,f9333e2cb0cea8b0,falha,2026-04-18,6,lose,171,android,7,1,True,True,True
610990c02b4183a75eda,1d285c4c63837332,casca,2026-05-26,6,lose,436,ios,7,1,False,False,False
c16829842899b6e4d4d8,59749c41582777a7,nuvem,2025-12-30,6,lose,261,android,21,1,False,False,False
8e0d43b0c875c88406d5,87d54451b7600982,ciúme,2026-05-07,3,win,145,ios,8,1,False,True,False
161a29b91ef39d54b6ee,fbf6b3db6c19e73c,nixão,2026-04-07,2,win,296,ios,12,2,False,False,True
5c60c171de91eefa431f,397ea489293d4bc1,plano,2026-04-25,3,win,140,android,7,2,False,True,True
ad81dae29a7f0579332d,a1f50e43c7df049d,sonho,2025-12-20,1,win,192,ios,7,1,False,True,True
5c8a4f2d6c6e7f638a7e,304889486c361726,tempo,2026-03-03,6,lose,271,ios,21,1,False,False,False
54df1ae25b70a557ffd0,d000d9286a2a9112,ciúme,2025-12-23,2,win,121,android,23,1,False,False,False
799876f1746a487ce413,8014fede57684b73,morro,2026-03-10,2,win,391,android,19,1,True,False,True
433b717bf0f0b4873402,bfb095dcedcdec19,prato,2026-03-07,6,lose,267,android,6,1,True,False,True
7c95da95a6ca9bebe721,785fa1f567a7a706,troco,2025-12-26,6,lose,145,android,22,2,False,False,False
c9a8a8ced26226e5abcf,60234be6ad4e91d0,corvo,2026-01-09,2,win,432,ios,23,1,False,False,False
52e1e1db1d5b43bfa47b,dc945207e0632935,casca,2026-01-05,2,win,114,ios,6,1,False,True,False
c60d0a2fe93b6e65f025,1b487a1c00fffb2c,herói,2026-01-06,2,win,310,android,7,1,True,True,True
aedd541d001a704bce6c,2eb292f7075daefe,campo,2026-03-16,1,win,323,android,8,1,True,True,True
765dcb6831418598170a,18100c03c95fc9f5,ciúme,2025-12-23,6,lose,346,ios,23,2,False,False,False
0bae7d832852abdd8af3,c39bd9648da14513,largo,2026-04-27,6,lose,428,ios,13,1,True,False,True
61111d414950c9520cee,304889486c361726,metal,2026-01-23,6,lose,291,ios,18,1,False,False,False
fa2d099d3632ea5b19c9,4b6d2d4ad9985088,prato,2026-05-06,6,lose,351,ios,22,1,False,False,False
5a65fd705a48270623a6,60234be6ad4e91d0,oraçã,2026-02-18,6,lose,369,ios,22,1,False,False,False
7816a240ee6fdefb20c4,7d59db4cd18d523b,praia,2026-02-04,1,win,159,ios,22,1,True,False,False
96c1314438d50ff54ee6,e9c59ddb2317f191,nuvem,2025-12-15,6,lose,480,android,8,2,False,False,False
369e2bf6a850a5b3766d,88e3190eeefd234d,preto,2026-03-27,2,win,276,ios,21,1,False,False,True
6b0ebf5b903bcc6cbcdc,2f9b56460ed4dfde,sonho,2026-05-04,6,lose,75,ios,22,2,False,False,False
bcd316c7c6e817c1378f,5f96cf0980ac4289,corvo,2025-12-18,3,win,302,ios,12,1,False,False,False
74d2dc3856094fbec3d5,b277c7885e7e66d5,vinho,2026-02-15,3,win,150,ios,21,1,False,False,False
bf453354129bdcc7c8f5,15941c1fd895eb4c,falha,2026-04-18,1,win,105,ios,22,1,False,False,False
5b9b60095af67f035354,ae847e53331e508b,campo,2025-12-16,2,win,156,android,22,1,False,False,True
cd0f9e3a303ef170c3a8,ad2eb3aa95f3abda,preto,2025-12-27,3,win,144,android,19,1,True,False,True
a5a292808e26d0be39af,1c6051e87f325c6d,nuvem,2026-04-10,6,lose,439,ios,22,1,False,False,False
1f402db0c5ab1be01e60,5eaa4882c99cedda,preto,2026-02-10,2,win,130,ios,7,1,False,False,False
14a87fd3bec12235ec86,06db6e4f2c1b23f5,sonho,2025-12-20,2,win,440,ios,7,1,True,True,False
f0eb97ae023ab1c4fc5a,3ed45f49f0869f2f,oraçã,2026-01-04,6,lose,344,ios,20,1,True,False,True
8cac81cbc4d19e3a1ba8,469ef805d03740b6,prato,2026-03-22,1,win,111,android,6,2,False,True,False
d274e0e5a6ab5be86fdf,c658312def86a7c2,prato,2026-01-31,1,win,223,ios,8,1,False,False,False
908939c5a8375e147bf8,3d7f07e121c3412a,genro,2026-01-12,6,lose,113,ios,7,1,False,False,False
0a297a542058376f008f,1c6051e87f325c6d,tempo,2026-04-17,3,win,139,ios,22,1,False,False,False
eab478597aad6347afb5,81ad547ac2ceb977,genro,2026-01-12,6,lose,376,android,23,1,False,False,False
757576a528c97ec1cd5b,b352470695f9169d,vento,2026-05-15,1,win,471,ios,8,2,True,True,False
de1176fbfa2baa77fc9c,408690232dbee268,filme,2026-01-22,3,win,272,ios,23,1,False,False,True
63888c8186adeef576f1,3267ca258141e66a,vinho,2026-02-15,3,win,203,ios,6,1,False,True,False
81a75473cd26e638b15b,18a998aebf9cd602,filme,2026-01-22,6,lose,174,ios,23,2,False,False,False
7f02247082ee84072dfd,0554aab233d1158d,jogos,2026-03-19,3,win,316,ios,8,1,False,True,True
7a6aa7d36d2d8ffa8c34,18fe72cfac85a76e,pazão,2026-05-17,6,lose,393,android,17,1,False,False,False
2c156a73d8eead1070bd,fec201f39f00456b,tempo,2026-03-25,6,lose,148,android,17,1,False,False,False
e0503510cded04beedf6,9147cd6410566a8a,jogos,2026-03-19,3,win,319,android,20,1,False,False,True
0874d50439ec9b277683,2fac7d372ab5aa8f,nuvem,2026-05-14,6,lose,421,android,23,1,False,False,False
9536b22444ad1bf1a6a5,3d17f3e50b806f94,campo,2026-01-30,2,win,367,ios,21,1,False,False,False
039a8fde81082cf70ae6,8cdd190f12da301d,nuvem,2026-02-13,1,win,474,android,6,1,False,False,True
cf76a0d588002e4ec225,2963db28f598dece,prato,2025-12-22,6,lose,341,ios,23,2,False,False,False
0d1eb28fcb58006355bf,60234be6ad4e91d0,jogos,2026-03-19,2,win,280,ios,23,3,False,False,False
fab1afac84d284a144bd,77a4fa9ca057c3b1,nuvem,2026-04-29,3,win,176,android,8,1,False,True,True
246d6eafbbaca6aaacd3,1e880055374bf30a,casca,2026-05-20,1,win,210,ios,6,1,False,True,False
b0bb58a57b5126c74ea6,8664f4195fb69097,ciúme,2026-05-07,6,lose,61,ios,15,1,True,False,False
ed17d78daf9864b9f70c,3635e9e0f0bd4252,dança,2026-04-15,6,lose,368,ios,22,1,False,False,False
1979a0f3c5b90457f381,3d7f07e121c3412a,vento,2026-03-31,1,win,83,ios,7,2,False,False,False
6092a2bcc91fae5139f9,7ffe290f5669971b,nuvem,2025-12-30,3,win,358,ios,6,1,False,False,False
ed14b6e00dee41079e40,b968a579bd0c4b8a,herói,2026-03-06,6,lose,90,android,19,2,True,False,True
ba8af9c53a9808786a19,20dbfd789aa86693,casca,2026-02-25,3,win,106,android,7,2,False,False,False
42d4a1af2c91a484e0ae,53b7a4405edc3814,barco,2025-12-05,1,win,249,android,14,2,True,False,False
79dd6a4b33e35cf16c7c,091d3667dcd96332,prato,2026-05-13,6,lose,362,android,21,2,True,False,False
1c4747dfb5bfa456ca3e,f8b5f2c1fe93e798,casca,2026-01-11,3,win,352,android,7,1,False,True,False
e2bf17faf74d312782ed,0f2b8adac9eb0af3,tempo,2026-04-17,1,win,458,ios,23,1,False,False,False
4bdc920f0e741b0fb047,304889486c361726,vento,2026-03-31,6,lose,411,ios,18,1,True,False,True
4f3ae55e7585932dc302,0f8fcb0e14f03ab1,nuvem,2026-03-15,2,win,186,ios,22,1,False,False,True
a3f5b9bd3656aae4d21f,8f10f09713a718e3,rosto,2026-04-26,6,lose,246,ios,22,2,True,False,True
302c30a110c18fd7a6d8,348bb940a6083ebe,troco,2025-12-26,6,lose,184,ios,13,1,False,False,True
dc39151c421679141331,68258093548912ce,metal,2025-12-09,1,win,210,android,20,1,True,False,False
4b13da23361863c56244,e4030dba76323249,nuvem,2026-05-25,2,win,325,ios,7,1,False,True,False
73979abeb60bea36da6b,2ef7bb7613b879d7,herói,2025-12-06,2,win,349,ios,15,1,False,False,False
778d30ab1183854a2ae5,0fef26b66ce28b4f,oraçã,2026-01-04,1,win,168,android,13,1,False,False,False
2eda993e14a539987d74,a9cbccc31c4a0e25,troco,2026-03-26,6,lose,166,ios,18,1,False,False,False
f45dbff4feb25f826e1d,0a8fb62d2c4a4cb2,ciúme,2026-03-23,6,lose,430,android,13,2,False,False,False
33bd341e0db227aac3d1,33c031a403b05c98,rosto,2026-01-26,3,win,201,ios,14,2,False,False,True
8d828d442143236832ab,788aeebee95e6bdd,herói,2026-02-22,6,lose,239,ios,18,3,False,False,False
aa3be52aad15923da4ee,108876366fb542f2,corvo,2026-04-09,2,win,378,ios,7,1,False,True,False
a9781b4c4c703169d958,b4e2e4172eb1e18c,casca,2026-05-20,6,lose,323,android,18,1,False,False,True
660d1b079e8d3b7c02d1,995843aecb94755a,nuvem,2025-12-15,3,win,447,ios,8,3,True,True,True
8f95eda0164490738bfc,ae847e53331e508b,vinho,2026-02-15,6,lose,273,android,23,2,True,False,False
3f7c8e32b216e5efa645,79214fed491f4470,falha,2025-12-04,3,win,133,ios,17,1,False,False,False
f67de71621736cf8ca3e,8c0fbac1281d313f,vento,2026-05-12,6,lose,268,ios,22,1,False,False,True
4206e461bb10b277cfa9,196eeb0e2c364526,troco,2026-05-10,6,lose,99,ios,19,3,False,False,False
31c81de3a3779fbe34fd,8d22ec854877c384,rosto,2025-12-12,6,lose,273,android,17,1,False,False,False
b24726dcec8235aa3444,7db9e56b0f9f008c,casca,2026-02-19,6,lose,370,ios,14,2,False,False,False
c8f7bca33e0ca4fa5e40,2a15da8c3c6067d1,pazão,2026-05-17,6,lose,297,ios,12,1,False,False,False
8698c096ffb9310a0ea7,63d0ca1519a56124,campo,2026-01-30,1,win,297,ios,7,1,False,True,False
6e784c88ae6ceb4e98c7,4517373ef63e1ba1,herói,2026-03-06,1,win,371,android,8,1,False,True,True
ef4a66c409a52b6c7bab,441c2b988377df5d,vento,2026-02-11,1,win,191,ios,6,2,False,False,True
9d48b605fd86a4a60b29,c8fb2a7e36080712,herói,2026-01-06,6,lose,251,ios,16,1,False,False,False
75ae7ed0863ee5bd0be1,348bb940a6083ebe,falha,2026-03-04,6,lose,230,ios,15,2,False,False,False
a35f45f36adace5f7fda,f9e7ac413859fedc,prato,2026-05-13,6,lose,324,android,22,1,True,False,False
37c8c209bf2e85572022,45f2fb4b1b4a978b,prato,2026-03-07,2,win,299,ios,22,4,False,False,False
136f69ce1f9479fdfadd,a117fa6523be44c3,sonho,2026-03-20,1,win,142,android,7,1,False,False,False
8db7bd6f23714a1c78a8,588583fe5b0a06e3,pazão,2026-04-02,3,win,282,android,8,1,False,True,False
50a889d501a73bca27c1,a5f775b7f751f46a,genro,2026-05-27,3,win,284,ios,6,2,False,True,False
6d6da7d56754765bbe24,757054edc653c744,plano,2026-04-25,3,win,208,ios,6,1,False,True,False
7c76b791154c58311d51,88d56f3be66d1d93,falha,2026-04-18,1,win,403,ios,22,1,False,False,False
dc5eda864f6fef13634d,ea768abe252a9c4d,ciúme,2026-05-07,6,lose,332,ios,18,1,True,False,True
0dfdf1045889652ec591,986182c6e4a2184a,metal,2026-03-09,1,win,410,ios,19,1,False,False,True
204e6534a478dbddf5c6,6ebe4c5443e44340,morro,2026-03-10,2,win,112,android,20,1,False,False,False
c03c464f239345f39666,b98e24fa7de79072,prato,2026-04-21,6,lose,66,ios,21,1,False,False,False
d23137e0aa33860944a6,1ce173b7421e7df8,prato,2026-02-05,6,lose,460,android,15,1,True,False,False
8369729818daef94bfd7,0162c568a0c3f7b2,pazão,2026-03-14,1,win,90,ios,6,1,False,True,False
031fcb8f902a44714a9c,bb91b9b360d3a126,barco,2026-03-05,2,win,366,android,8,2,False,True,False
a57e2a1ec8f3ab649efe,5991a062268b54c1,praia,2026-03-21,1,win,83,ios,7,1,False,False,False
a5dca4cc5581c8fc7803,c5bb2556b07cca16,vinho,2026-02-15,6,lose,178,ios,21,2,False,False,False
ab40327b21a80585627b,d5c9fcbc9db25263,pazão,2025-12-14,2,win,347,android,20,4,False,False,False
282a314e4cb1d0875798,fe778b1509e3448d,herói,2026-05-23,2,win,446,android,23,1,False,False,True
a104dbe26165845e93fb,bee948fa6bfab47d,herói,2026-03-06,6,lose,453,android,15,1,False,False,False
3d58c9a806ceeac566a1,4a3db12ad2416a8d,ideia,2026-05-28,2,win,142,android,6,1,False,False,True
4a92e356b9cda6f81a89,8cdd190f12da301d,tempo,2026-05-09,6,lose,251,android,7,1,False,True,False
7d66605003b4b9ab1ba4,1d2195459b229762,nixão,2026-05-22,6,lose,209,ios,6,1,False,False,False
5ecc717950da10416568,3635e9e0f0bd4252,corvo,2026-05-29,6,lose,407,ios,22,1,False,False,False
1fa1aeb50ff6bc97fac0,57a3195a73eb2690,barco,2026-04-19,6,lose,185,ios,19,1,False,False,False
c28993ad790cd9869cbd,a2370d2b2ff199a2,falha,2026-01-18,6,lose,154,ios,19,1,True,False,True
557ed42860f3399e9161,da337c95b81e866e,largo,2026-04-27,1,win,329,ios,7,1,False,True,False
0bfa54770609c9daa5d5,d4f4fe24030049a4,jogos,2026-02-02,6,lose,413,android,17,1,False,False,False
0dacc06eaf8940b07353,97eafa9097c5a73b,campo,2026-04-30,2,win,308,android,17,2,False,False,False
ff8e0ce3f206c96d90bb,4dffe4eabc0e2ef5,rosto,2026-01-26,6,lose,60,ios,8,1,True,False,True
76ac01f6e2114133fce4,4b1736426226c867,prato,2026-03-22,6,lose,441,ios,17,1,False,False,False
ddd64dbc6ec63a54a64b,4dcf8f619ec8de58,nuvem,2025-12-15,2,win,265,android,17,1,False,False,False
d699b31788fc6629eb7d,51fd7c0e8a945a61,filme,2026-01-22,1,win,424,android,12,2,False,False,False
c8178f25424007c30dd4,1554f619e79b26ff,largo,2026-04-27,1,win,424,ios,6,1,True,True,True
4d661a553000fa01aadb,30a5a42815ce1588,herói,2026-01-08,1,win,398,ios,23,2,False,False,False
52a2963115e836b768f3,46ace4312a5bf536,prato,2026-02-12,6,lose,169,ios,21,1,False,False,False
fb63ee77a8a16a6e8081,5eaa4882c99cedda,falha,2026-05-08,1,win,387,ios,8,1,True,False,True
9defc9eaf7e3b1ca17f7,e8aa2e3220f22769,nuvem,2026-03-15,1,win,110,ios,19,1,False,False,False
008842b0e091bed522c7,776f5bdb542f5aa9,barco,2026-03-05,6,lose,418,ios,22,1,False,False,False
8645944634aeee28628d,2963db28f598dece,vento,2026-02-11,3,win,303,ios,23,1,False,False,False
31b30046e033a4a03c77,2eb292f7075daefe,barco,2025-12-05,6,lose,418,android,6,1,False,True,True
11e91e6f094bdfc41b38,e9293edd246158ab,jogos,2026-02-02,1,win,153,android,20,1,False,False,False
f5ea668ccd04aba222ef,4b57531e942d11ee,metal,2026-04-23,2,win,279,ios,16,1,False,False,True
d16e848449c1a5ef3a5a,83b68c2830588bf8,plano,2026-03-11,6,lose,136,ios,17,1,False,False,False
47851139f3bc3007363b,d25bd87c677e2977,pazão,2026-04-28,6,lose,163,ios,18,1,False,False,False
a6cbd8587b0a2e07ee95,067c21c81c0d7d98,morro,2026-04-24,6,lose,118,ios,18,2,False,False,False
0a1a2571ba31c00a18fa,0036834641592af1,campo,2025-12-16,1,win,153,ios,8,1,False,False,True
6ddb4272a4322c5d4d2d,0e04d60bea0991bc,corvo,2026-04-14,3,win,369,ios,6,1,True,True,True
ce0300fd4bb36430e514,067c21c81c0d7d98,herói,2026-04-08,6,lose,244,ios,21,1,False,False,False
ecf0d7f7e1667ce26637,471b4c2139fb4819,pazão,2026-04-02,6,lose,275,android,22,3,False,False,False
6377ffe43491e70a6153,b652dabbde2b21da,barco,2025-12-05,3,win,312,ios,13,1,True,False,False
9bab7b44d028bc6317fa,f4e1fd12484148cf,praia,2025-12-21,3,win,63,android,7,1,True,True,True
e59969c23b9566418c8c,27e4d3d079587dc1,oraçã,2026-05-19,6,lose,263,android,18,1,True,False,True
c7fc7611781c4b427635,85fc0427f907cb7a,preto,2026-05-11,2,win,275,android,7,1,False,True,True
df1e525ca0ccf3186af0,28de25b341b1f30f,prato,2025-12-17,1,win,112,android,16,1,True,False,False
62f58354df57cb01d0a0,88a75b0f5233c3b2,vento,2025-12-31,1,win,432,ios,6,1,False,False,False
a708084f5a8e4d70c836,c3776014003a2231,vinho,2026-04-01,1,win,367,ios,22,1,True,False,False
283b881dffcbb0bca10b,37cf5eeb13bc6e11,oraçã,2026-04-04,1,win,410,ios,14,1,True,False,False
b4bad386b40a915f78fb,7b254a8fb8a8a56a,nixão,2026-05-22,3,win,291,ios,20,1,True,False,True
62b16fdf140c5274825e,63e671dfa1c4d02a,vento,2026-05-12,3,win,67,android,7,1,False,True,False
88f8315dd8f47bae37ea,fde2c55eacab4b61,tempo,2026-02-08,6,lose,271,ios,20,1,True,False,True
edc020af5f12caf1c27c,f7e26f1112ff1eb4,barco,2026-01-19,6,lose,384,android,22,1,False,False,True
890836f0025bee5fd482,ce4c713ee499899e,preto,2026-02-10,3,win,119,ios,20,1,False,False,False
2b19bb81917e6914dd87,9c0ad6f8c3933d56,nuvem,2026-03-30,1,win,406,ios,19,1,False,False,False
4ebf148c84295c247994,51c9b37e285a80a2,tempo,2026-03-03,1,win,474,android,8,1,False,False,False
0b9c2a4a7a0718755981,91d43131f54a7fc8,barco,2026-03-02,8,win,327,ios,19,1,False,False,False
4cd888e52c80837878b0,18e4dafae5b96a5c,campo,2026-03-16,6,lose,147,ios,20,1,False,False,False
6f65a8781fa19c349712,d3aba8dcdf48ba23,herói,2026-03-06,3,win,393,ios,7,1,False,True,True
a87c40764c37f8028fb1,15ea127e08e4f1bf,largo,2026-01-27,3,win,436,android,21,2,True,False,True
9a24141f4c7964f511e5,08ddcf5e2e1a02ce,plano,2026-01-25,3,win,198,android,6,1,False,True,False
313b797cfa143347fdbb,8efc4531f9bdb328,preto,2026-02-10,6,lose,63,android,21,1,False,False,True
5d8165ee7dce9797df61,d78d770405725a60,campo,2026-04-30,6,lose,362,ios,19,1,True,False,False
5c05e96acc76ecb13a99,18e4dafae5b96a5c,jogos,2026-03-19,3,win,265,ios,21,1,True,False,True
d40b6970a684d2ee1869,49827cbb2acabb25,preto,2025-12-27,6,lose,111,android,22,1,False,False,False
c0b72d0a8911a4d8c780,35e010dcd1d0e0e6,pazão,2026-01-02,6,lose,69,ios,15,2,True,False,False
b46fff24b02eebbf1ead,264de37bf178b784,metal,2026-03-09,1,win,434,ios,7,1,True,True,True
6c26b94589e9d6ce5ce5,2aba7e7ce150875d,nuvem,2026-03-30,6,lose,435,ios,8,1,True,False,True
e98968cf4f810f50142b,515872cd13042b6f,falha,2026-02-07,6,lose,319,android,14,1,False,False,False
ad7c1f14b55094aec897,b352470695f9169d,ciúme,2026-03-23,2,win,392,ios,8,1,False,True,False
42d0549fc94416a79c7f,189d7e1185ae0a5e,casca,2026-02-25,6,lose,412,ios,20,2,False,False,False
0a25a915d45c6502308e,157311448e8cf7bf,vento,2025-12-31,3,win,79,android,22,1,False,False,True
267080429da55af47df5,ec3e64424f86dd42,prato,2025-12-29,2,win,249,ios,19,1,False,False,True
676c55bdb6e827c6832b,e4d4f1bd1e97363e,tempo,2026-02-08,2,win,175,ios,14,1,False,False,False
9c1d039e8f2378e4eaf6,2eef49c49c098cb7,prato,2026-05-13,6,lose,204,android,8,1,False,False,False
79ebd838613d6b84e4d0,fb6ed7d8796d8756,prato,2026-05-01,6,lose,177,android,17,1,False,False,True
8c2f245ba1c9b5042017,202f35f0bd60fca7,prato,2026-03-29,3,win,194,ios,7,1,False,True,False
aabe316f373f78dd78c6,7ff331a04462b5fd,herói,2026-03-06,1,win,214,ios,6,1,True,True,True
ebd37a579bc026f91c37,7c549bff08d45036,nuvem,2026-03-30,3,win,328,ios,15,1,False,False,False
61cabc57f4745846343e,44f7657f703c54a0,ciúme,2026-02-06,2,win,183,android,19,1,False,False,False
b0d5131ccae05b5b0d02,1db3694da6aaa651,falha,2025-12-04,6,lose,393,ios,21,1,False,False,False
ca807f6970d7e566f9d7,59ad3397e5411b66,prato,2026-05-01,6,lose,220,ios,23,1,False,False,False
f5d1a6dec3127ced9b27,809deef4981e13ae,oraçã,2026-01-04,1,win,207,android,23,1,False,False,False
14d5d6054e53ef54d95e,108ccfc200689fc8,corvo,2026-02-01,1,win,69,android,22,1,False,False,False
05d2aa5bced9add1c25a,697374949c7e26f9,prato,2026-03-07,6,lose,352,android,17,1,False,False,True
448dbd0cc731fd83afed,5f7e807a29bb30de,praia,2025-12-21,1,win,447,ios,19,2,False,False,True
8100cdecaec86043a82a,e8a182640c3c141a,praia,2026-05-05,2,win,404,android,16,3,False,False,False
d8d7418ba564ff04af56,74cf4f4ce798371d,oraçã,2026-05-19,3,win,474,android,19,1,False,False,False
0c0f7e31a9846a548327,287ac9b18412ba9c,falha,2026-05-08,6,lose,380,android,6,1,True,False,True
0dba6da81b837d1597e0,ac7752bf5242be04,genro,2026-02-26,3,win,63,ios,22,1,False,False,False
1273659579c980f24dab,4a3db12ad2416a8d,prato,2026-03-22,2,win,229,android,7,1,False,False,False
c17d6a8364e76398147e,c0a3f91f3d0da3c4,prato,2026-03-17,2,win,356,ios,14,1,False,False,True
f6acf02f68f87fc2228f,8f82de7caa992588,corvo,2026-01-14,6,lose,420,ios,15,1,True,False,True
0c10273ecb821d5fc9cc,7dc0d481d522c2f5,barco,2026-04-16,2,win,183,ios,6,1,False,False,True
caf370cb2630e77ff43e,f7e26f1112ff1eb4,nuvem,2026-03-30,3,win,266,android,23,2,False,False,False
9575f5b3774d6c9c3599,776aa8ffd9cc35fb,troco,2026-02-09,2,win,463,ios,6,1,False,True,False
8b089b5a85de1f3007b8,68567cc54fc95f43,falha,2026-03-04,1,win,305,ios,23,1,False,False,True
36b9231dfc1367510be6,af60c16cc3044767,vento,2026-03-28,1,win,84,android,17,1,False,False,False
b81424469dbeb4b30dd7,546f9868055090a2,dança,2026-01-15,2,win,274,ios,18,1,False,False,False
1d7c76bf1cd601ca6761,9666773dcb717c3e,casca,2026-04-11,2,win,309,ios,18,2,False,False,False
7f15f9cc17babcc5aab4,11d09393241eab0a,largo,2025-12-13,2,win,213,ios,21,1,False,False,False
6a41533053da3bcf4e2a,c630957a319297ff,morro,2026-04-24,3,win,184,ios,19,1,False,False,False
f91813e145b59884f15f,ae46e981a3902a34,rosto,2026-04-26,3,win,217,android,20,2,True,False,False
bdc0778cd338a1355511,5a9ca732e1eb53da,preto,2026-05-11,2,win,346,android,18,1,False,False,True
7bab85a4967d80f437f1,bb9d7d1ca71f5fe8,falha,2026-03-24,2,win,169,android,20,1,False,False,True
617f93762dfc7c18640c,d5e00744c1816cf6,vinho,2026-04-01,1,win,333,ios,6,1,False,True,False
fb4750b66134b7bb16f8,11d09393241eab0a,nuvem,2025-12-30,2,win,77,ios,21,1,False,False,False
ce5e63bf5d3938daf7b0,7f16c4c1a5ec79e7,pazão,2026-04-28,6,lose,377,ios,23,2,False,False,False
09c1bf2646a4bd2faa0b,ce096f8749fec47e,casca,2026-04-11,1,win,314,android,13,1,False,False,False
298b6226c8a49c87a20d,3daa7723de2b2df1,metal,2025-12-09,2,win,461,android,15,1,False,False,False
76c7c563a517d615e359,1b487a1c00fffb2c,nuvem,2026-03-15,1,win,155,android,7,1,False,True,True
12e0091a5d5e796e2dea,0338e8d47a94cb30,falha,2026-03-24,6,lose,401,ios,17,1,False,False,False
a387bd047dded84e87fd,72c02763d4450194,troco,2026-02-09,1,win,388,ios,21,2,True,False,False
40a8d67ad3cce9c371b9,f455be20a59922d6,tempo,2026-03-03,6,lose,239,android,8,2,False,True,False
5f335bbc057fc51c4f80,e960c4c55f2817c7,nuvem,2025-12-30,2,win,448,ios,23,1,False,False,False
ba70ae700b2354043713,de391b1c8620d927,preto,2026-05-11,6,lose,307,ios,22,1,False,False,True
7b419c0f8bda858fc867,a9cbccc31c4a0e25,pazão,2026-01-28,6,lose,417,ios,20,1,False,False,False
46af51481bb990d2fedd,809deef4981e13ae,pazão,2026-05-17,6,lose,403,android,22,1,False,False,False
eb50b9171adab542cba8,4dffe4eabc0e2ef5,vinho,2026-01-01,2,win,277,ios,7,1,False,False,False
f4cd1420e4f2bd6f0cb3,eff229397bf62fd0,morro,2026-03-10,1,win,413,android,6,2,True,True,True
